Tela Samsung SM-G360 BRANCO (GH96-08220A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
XT1514 - FRONTAL MOTO E II GER BLACK;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Celular Multilaser Touch EX Branco e Rosa P3216;Telefonia;None;Touch;None;GLOBALMAX COMERCIO, IMPORTACAO E EXPORTACAO LTDA - ME
AH59-02196J -  Controle Remoto Samsung;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
AH59-02144D - Controle Remoto Samsung;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Adaptador VGA AA-AV2N12B / AA-AV1N12B Ultrabook (BA39-01203B);Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Carregador portátil Sony 5000mAh - CP-V5A - Branco;Telefonia;None;Sony;None;SONY BRASIL LTDA.
Smartphone iPhone 6 Plus Branco;Telefonia;None;Apple;None;MOBAY COMERCIO DE SMARTPHONES E ELETRONICOS LTDA ME
Smartphone Alcatel Pop C7 + Desbloqueado Preto;Telefonia;None;Alcatel;None;MOBAY COMERCIO DE SMARTPHONES E ELETRONICOS LTDA ME
Pelicula Lisa para Samsung Galaxy Gran Prime Duos G530M;Telefonia;None;Samsung;None;GOFJ IMPORTACOES LTDA - ME
Bateria B500BE 1900MAH 3,7V 7,22WH GT-I9195 GALAXY SIV (S4) MINI 4G (GH43-03935A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria AA1C529XS 4000mAh 3,7v 14,8wh Tablet Samsung Galaxy Tab GT-P1000,GT-P1010(GH43-03508A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
BATERIA CELULAR SAMSUNG GT-I9305T - GT-I9300 (GH43-03699A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Smartphone Asus Zenfone 5 Dual, 8GB, Desbloqueado Preto;Telefonia;None;Sem Marca;None;MEDEIROS & MOURA COMERCIO LTDA-ME
Bateria Celular Samsung SM-3502 - GH96-07403A;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria EB-BG800CBE 2100MAH 3,85V 8,09WH S5 MIni SM-G800H (GH96-07490A);Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria EB-F1M7FLU 3,8V 1500MAH AA1D208MS GT-I8190L GALAXY SIII MINI (GH43-03795A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria EB454357VU Celular Samsung GT-B5510B, GT-S5300B, GT-S5360B, GT-S5367, GT-S5380B (GH96-05716;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria EB484659VU Samsung GALAXY W, I677 (GH43-03558A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
BATERIA GT-S7275 (GH43-03931A);Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria EB535151VU Celular Samsung Galaxy SII Lite GT-I9070 (GH96-05573A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Bateria Samsung 2800MAH SM-G900M GALAXY S5 (GH43-04199A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Smartphone Microsoft Lumia 435 Dual Desbloqeuado Preto;Telefonia;None;Sem Marca;None;O & M IMPORTACAO E COMERCIO DE INFORMATICA E ACESSORIOS LTDA - ME
Carregador portátil 5000mAh Sony - CP-V5A - Preto;Telefonia;None;Sony;None;SONY BRASIL LTDA.
HDL Telefone Gondola Centrixfone P Branco C/ Fio;Telefonia;None;HDL;None;SHOP63 COM. DE PECAS E ACESS AUT.LTDA - ME
Smartphone Samsung Galaxy S5 Special Edition G903MDS Preto 4G Duos Preto;Telefonia;None;Samsung;None;Mixtel Distribuidora LTDA
Smartphone Samsung Galaxy Ace 4 Neo Duos G318M, Branco, Tela 4'', 3G + Wi-fi, Android 4.4, 3MP, 4GB;Telefonia;None;Neo;None;INTERSOLUCAO TECNOLOGIA E CULTURA LTDA
Smartphone Motorola Moto MAXX, Desbloqueado Preto;Telefonia;None;Motorola;None;Mixtel Distribuidora LTDA
Bateria Samsung N5100 - GH43-03786A;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Telefone sem Fio DECT 6.0 1.8GHz com Secretária Eletrônica, Função Bluetooth, Link-To-Cell KX-TGH260;Telefonia;None;Dect;None;A A F SILVA - COMERCIO DE ELETRONICOS LTDA - ME
Telefone sem Fio DECT 6.0 1.9GHz com Identificador de chamadas, Secretária Eletrônica, Viva Voz KX-T;Telefonia;None;Dect;None;A A F SILVA - COMERCIO DE ELETRONICOS LTDA - ME
Moto X Play - Preto;Telefonia;None;Sem Marca;None;Mixtel Distribuidora LTDA
BATTERY;EB-L1H9KLU,GT-I8730,LI-ION,1S1P, GH43-03836A;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Smartphone Dual Chip -  TREND - Preto / Azul - Multilaser;Telefonia;None;Multilaser;None;PINA RESENDE , COMERCIO,IMPORTACAO E EXPORTACAO LTDA
Smartphone iPhone 6 Plus Prata;Telefonia;None;Apple;None;MOBAY COMERCIO DE SMARTPHONES E ELETRONICOS LTDA ME
LCD Celular Samsung S5283 (GH96 06438A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Smartphone Microsoft Lumia 435 Dtv Dual Desbloqueado Preto;Telefonia;None;Sem Marca;None;WEBFONES COMERCIO DE ARTIGOS DE TELEFONIA S.A.
Telefone Padrão C/ Chaves Multitoc Marfin;Telefonia;None;Multitoc;None;MIX NETWORK COMERCIO IMPORTACAO EXPORTACAO LTDA EPP
Smartphone  Microsoft Lumia 435 Dtv Dual Desbloqueado Branco;Telefonia;None;Sem Marca;None;WEBFONES COMERCIO DE ARTIGOS DE TELEFONIA S.A.
Carregador Portátil Sony 5000mAh - CP-V5A - Rosa;Telefonia;None;Sony;None;SONY BRASIL LTDA.
Moto X Play - Preto;Telefonia;None;Sem Marca;None;ELETRONICA COLORSOM LTDA - EPP
Telefone S/Fio Preto Philips D1261B/BR Identificador de Chamadas, Viva Voz e Secretária Eletrônica;Telefonia;None;Philips;None;ESTRUTURA DIGITAL ELETRONICOS
Cabo USB Branco ECB-DU4AWE Samsung para dados (GH39-01578B);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Película Transparente Galaxy S6 - Frete Grátis;Telefonia;None;Samsung;None;GILSON PEREIRA TURIANI
Cabo Usb Camera Digital Samsung ES55 ES60 ES70 ES73 L100 L200 ST50 (AD39-00183A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Camera Frontal Samsung Galaxy S III GT-I9305 (GH96-05758A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Cabo USB ECC1DU4 Galaxy Beam, W, SIII e Note - GH39-01467A;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Cabo USB Samsung Preto (GH39-01540A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Carregador Portátil Sony 5000mAh - CP-V5A - Verde;Telefonia;None;Sony;None;SONY BRASIL LTDA.
CANETA APONTADORA PARA NAVEGACAO EM TELA;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
CANETA APONTADORA PARA NAVEGACAO EM TELA;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Capa iPhone 6 tela de 4.7" TPU flexível Transparente Ultra Slim;Telefonia;None;Apple;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
BATERIA MOTO E - MOTO E EL40;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Smartphone Samsung Galaxy J1 Ace Duos SM-J110L Desbloqueado Tela 4,3" 3G Dual Chip Branco ;Telefonia;None;Samsung;None;MEGAMAMUTE COMERCIO ON LINE DE ELETRONICOS E INFORMATICA LTDA
TOUCH SCREEN DISPLAY LCD AZUL GT-I9152 (GH97-14757B);Telefonia;None;Touch;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Carregador BRANCO ETA-U90BWB 5,0V 2,0A (GH44-02441D);Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
TELA SENSIVEL AO TOQUE TOUCH SCREEN OBTI - GH59-09674A;Telefonia;None;Touch;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Película de Vidro Privacidade / Privacy - LG H422 - Proteja a Sua tela dos Olhos Alheios;Telefonia;None;LG;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
COBERTURA TRASEIRA PRETA GT-S5830 (GH72-63008A);Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
ASSY LCD-GTS3572 TN LQVGA 24 TFT TN 2 (GH96-05728A);Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Película Protetora de Tela HPrime Premium Samsung Galaxy Note5 N920G para Frente - Invisível;Telefonia;None;Hprime;None;FATIMA APARECIDA DE LIMA CABRAL KIKA
Kit Película Protetora de Tela HPrime Premium Samsung Galaxy S6 Edge Plus Frente e Verso Invisível;Telefonia;None;Hprime;None;FATIMA APARECIDA DE LIMA CABRAL KIKA
Display LCD Samsung GT-I9082L GALAXY GRAND DUOS GH96-05985A;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
DATA LINK CABLE-30PIN, 3.3PI, 1.0M, BLACK (GH39-01602A) ALT:GH39-01440H;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Capa Protetora Transparente Underbody para Motorola Moto G 3ª Geração;Telefonia;None;Motorola;None;GOFJ IMPORTACOES LTDA - ME
Display LCD para Câmera Digital Samsung ES70, ES71, ES73, ES75, PL100, PL101, SL600, SL605, TL205;Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Display LCD para Celular Samsung SM-G3502 (GH96-06840A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Display LCD para Celular Samsung SM-G3812B GALAXY SIII SLIM (GH96-06448A);Telefonia;None;Samsung;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
FRONTAL TOUCH SCREEN + LCD SAM I9300 S3 VERMELHO (GH97-13630C);Telefonia;None;Touch;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Capa Protetora Transparente Underbody para Motorola Moto X Play;Telefonia;None;Motorola;None;GOFJ IMPORTACOES LTDA - ME
Capa Protetora Preta Underbody para Motorola Moto X Style;Telefonia;None;Motorola;None;GOFJ IMPORTACOES LTDA - ME
Capa Protetora Transparente Underbody para Samsung Galaxy S6 Edge Plus;Telefonia;None;EDGE;None;GOFJ IMPORTACOES LTDA - ME
Capa Protetora Transparente Underbody Samsung Galaxy S6 Edge;Telefonia;None;EDGE;None;GOFJ IMPORTACOES LTDA - ME
FRONTAL TOUCH SCREEN LCD GT-I9300 S3 PRETO (GH97-13630E);Telefonia;None;Touch;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Capa Carteira Preta Underbody para Microsoft Lumia 640;Telefonia;None;Microsoft;None;GOFJ IMPORTACOES LTDA - ME
Capa Protetora Transparente Underbody para Samsung Galaxy S6;Telefonia;None;Samsung;None;GOFJ IMPORTACOES LTDA - ME
Capa Preta para iPad Air;Telefonia;None;Sem Marca;None;GOFJ IMPORTACOES LTDA - ME
CARREGADOR DE BATERIA ETA0U10BBB - GH44-02262A;Telefonia;None;Sem Marca;None;ALPHABOX COMERCIO E SERVICOS EIRELI - ME
Capa Carteira Preta Underbody para Microsoft Lumia 640 XL;Telefonia;None;Microsoft;None;GOFJ IMPORTACOES LTDA - ME
Smartphone Samsung Galaxy A5 Dual Chip Android 4.4 Tela 5 16GB 4G Câmera 13MP - Branco;Telefonia;None;Samsung;None;GAZIN INDUSTRIA E COMERCIO DE MOVEIS E ELETRODOMESTICOS LTDA
Case para iPhone 5C Pettit-pois Rosa - Custom4U;Telefonia;Case;Custom4U;None;None
Capa de Celular para iPhone 4 Armour Street Branca - Youts;Telefonia;None;Youts;None;None
Case Samsung Galaxy SIII - Vintage Skull - Custom4U;Telefonia;Case;Custom4U;None;None
Celular Samsung E1085 Red - GSM com Rádio FM. Viva-voz e Fone;Telefonia;None;Samsung;None;None
Case Apple iPhone 4/4S - Right Shoes - Custom4U;Telefonia;Case;Custom4U;None;None
Cabo Dock USB Padrão Apple Driftin DCA-103W 3 Metros Branco;Telefonia;None;Driftin;None;None
Capa para iPhone 4 e 4S Sandy - Minhas Escolhas;Telefonia;Capa;Apple;None;None
Bateria de 8000mAh SP8000M Roxa Mipow;Telefonia;None;Mipow;None;None
Telefone c/ Fio c/ Chave 1018 - Ibratele;Telefonia;None;Ibratele;None;None
Capa para celular Engineering Star Trek;Telefonia;None;Sem Marca;None;None
Capa para Motorola Moto G Rosa Swarovski Oncinha Vermelha;Telefonia;Capa;Swarovski;None;None
Capa De Tpu Para Nokia X A110 Rm980  Pelicula Grafite;Telefonia;Capa;Nokia;None;None
Case p/ Samsung Galaxy SIII - Wood I - Custom4U;Telefonia;Case;Custom4U;None;None
Capa para iPhone 5 iKase Zum Stud Preta;Telefonia;Capa;Ikase ;None;None
Case Apple iPhone 5/5S Green Day;Telefonia;MP3;Green;None;None
Capa De Tpu Para Nokia N110 N111 N112 N113 Pink;Telefonia;Capa;Nokia;None;None
Qtek 9100 Silver - GSM - Celular Tim;Telefonia;None;Silver;None;None
Capa Premium Azul Marinho - Fame;Telefonia;Piscina;Samsung;None;None
Smartphone Blu Studio C Mini D670l, Android 4.4, Dual Chip, Cam 5mp, Mem 4gb, Tela 4.7, 3g Laranj;Telefonia;Smartphone;Blu;None;None
Capa para iPhone 4 e 4S Lilo Stitch Disney Orelha Flex Case - Azul;Telefonia;Capa;Flex;None;None
Aparelho De Jantar Butterfly Porto Brasil Baú 42 Peças;Telefonia;None;Butterfly;None;None
Película Para L20  Dual  Tri De Ultra Resistência - Fosca Antirreflexos E Antidigitais - Husky;Telefonia;None;Sem Marca;None;None
Vivo Chip Avulso DDD 014;Telefonia;None;Sem Marca;None;None
Capa Personalizada Exclusiva Asus Zenfone 6 A600cg A601 - Ar41;Telefonia;Capa;Asus;None;None
Smartphone Samsung 4g Duos A500mds Dual Chip, Tela 5, Android, 13mp;Telefonia;None;Samsung;None;None
Capa Tpu Samsung Galaxy Note Edge Sm-N915t Grafite;Telefonia;Capa;EDGE;None;None
Viva-Voz Universal p/ Celular  -  Cobrazil;Telefonia;None;Universal;None;None
Capa Personalizada Exclusiva Nokia Lumia 630 N630 - Rl10;Telefonia;Capa;Nokia;None;None
Estojo de Couro para Torch 9800 Pocket Preto - Blackberry;Telefonia;Celular;BlackBerry;None;None
Bolsa Phone Wallet Trim G934 Branco - Golla;Telefonia;None;Golla;None;None
Película Para Zenfone 5 De Ultra Resistência - Fosca Antirreflexos E Antidigitais - Husky;Telefonia;None;Sem Marca;None;None
Película para Xperia M2 / Dual de Ultra Resistência - Fosca Antirreflexos e Antidigitais - Husky;Telefonia;None;Sem Marca;None;None
Fax Papel Comum - UX-P100/200 - 110V - Sharp;Telefonia;None;Sharp;None;None
Carregador Portátil Youit USB Powerbank Verde 3000 mAh;Telefonia;None;Sem Marca;None;None
TIMChip Infinity Pré - 128KB - DDD 13;Telefonia;None;Sem Marca;None;None
Bateria de 4000mAh SP4000A Rosa Mipow;Telefonia;Bateria;Mipow;None;None
IDENTIFICADOR DE CH IDENTCALL C/T;Telefonia;None;Sem Marca;None;None
Capa iKase para iPhone 5 Lamborghini Brown Couro;Telefonia;Capa;Ikase ;None;None
Celular Meu 411 Desbloqueado Preto e Vermelho Dual Chip - Câmera 1.3 MP + Cartão de Memória 2GB - GSM;Telefonia;Celular;Sem Marca;None;None
Vivo Chip Avulso DDD 019;Telefonia;None;Sem Marca;None;None
Palm Treo  600 - GSM;Telefonia;None;Palm;None;None
Capa Para Galaxy Gran Prime  Duos Em Policarbonato Fosco - Husky;Telefonia;Capa;Samsung;None;None
Capa Para Lumia 530  Dual Em Silicone Tpu Premium - Husky - Fumê;Telefonia;Capa;Premium;None;None
Película Protetora Nokia Lumia 920 Anti-Reflexo e Anti-Digitais;Telefonia;Película;Nokia;None;None
BlackBerry 8310 - GSM - Celular Tim;Telefonia;None;BlackBerry;None;None
Bumper Posterior Yogo para iPhone 5S Preto;Telefonia;Bumper;Yogo Verse;None;None
Celular Samsung C276 Vermelho - GSM com Rádio FM. Viva-Voz e Fone;Telefonia;None;Samsung;None;None
LG ME850 Prada - GSM c/ Câmera 2.0 MP c/ Flash, Filmadora, MP3 Player, Bluetooth, Fone, Cabo de Dados USB e Menu em Touch Screen;Telefonia;None;Touch;None;None
Bolsa Smart  Bay  G970 Verde - Golla;Telefonia;None;Golla;None;None
Capa De Tpu Para Samsung Rex 70 Gt-S3802  Pelicula Pink;Telefonia;Capa;Samsung;None;None
Película De Vidro Samsung Galaxy S6;Telefonia;Película;Samsung;None;None
Case Samsung Galaxy S3 Rock in Rio 2013 - Multiple Custom4U;Telefonia;Mouse;Custom4U;None;None
Capa Personalizada Exclusiva Samsung Galaxy S5 G900f G900m I9600 - T19;Telefonia;Capa;Samsung;None;None
Película Protetora Anti-Choque Galaxy S4 Mini - Case Mix;Telefonia;Película;Case Mix;None;None
Carregador de Viagem ATADM10JSB - Samsung;Telefonia;None;Samsung;None;None
Película para Optimus L90 Dual de Ultra Resistência - Invisível de Alta Definição HD - Husky;Telefonia;Película;Optimus;None;None
Capa para iPhone 5/5s GUESS Bege - iKase;Telefonia;Capa;Ikase ;None;None
Capa De Tpu Samsung Galaxy Core Prime G3609 Transparente;Telefonia;Capa;Samsung;None;None
Fone de Ouvido Bluetooth H500;Telefonia;None;Sem Marca;None;None
Carregador Bateria Universal Com Display Led Fx-Uv1 Flex;Telefonia;Carregador;Flex;None;None
Carregador Belkin Power Pack 2000 - Bateria Externa (F8m159tt);Telefonia;Carregador;Belkin;None;None
Tampa de Bateria para Blackberry Bold 9000 Textura Rosa;Telefonia;Bateria;BlackBerry;None;None
Vivo Chip Avulso DDD 65;Telefonia;None;Sem Marca;None;None
Telefone c/ Fio Smart Color - Vermelho - Ibratele;Telefonia;None;Ibratele;None;None
Pelicula Protetora Para Iphone 5g Frente E Verso 3d Gato;Telefonia;Película;Apple;None;None
Capa para Blackberry Bold 9000 de Silicone Devil Branco;Telefonia;Capa;BlackBerry;None;None
Capa para iPhone 5 e 5S Cushi Dot Preta - id América;Telefonia;Capa;Apple;None;None
Capa De Tpu Para Samsung Grand Duos I9082  Pelicula Rosa;Telefonia;Capa;Samsung;None;None
FAX C/ SECRET.ELETRON.DIGITAL PANASONIC;Telefonia;None;Panasonic;None;None
Capa Personalizada Exclusiva Apple Iphone 5c - Es01;Telefonia;Capa;Apple;None;None
Capa para iPhone 5/5s Gauntlet em Policarbonato Branco - Thule;Telefonia;Capa;Thule;None;None
Capa em Acrílico/TPU para Samsung Galaxy S5 + Película Fosca Dourado - Driftin;Telefonia;Capa;Driftin;None;None
Papel 3d Holográfico Listrado Glossy (Brilhante) A4 180 Gramas 20 Folhas.;Telefonia;None;3D;None;None
Capa para Blackberry Bold 9000 de Silicone Branco;Telefonia;Capa;BlackBerry;None;None
Capa de Alumínio para Iphone 4/4S - Prata - Obien;Telefonia;Capa;Sem Marca;None;None
Película Protetora Samsung Galaxy Y S5360 Anti Reflexo e Anti Digitais;Telefonia;Película;Samsung;None;None
Nokia Lumia 630 Branco, Dual Chip, Tv Digital;Telefonia;None;Nokia;None;None
Película De Vidro Xperia Z3 - Frete Grátis;Telefonia;None;Sem Marca;None;None
Telefone com Fio Gôndola Binatone - OPECO - OPERAÇÕES COMERCIAIS LTDA.;Telefonia;None;Opeco;None;None
Capa para Celular Samsung Galaxy S4  Warner Bros. - Man of Steel - Custom4U;Telefonia;Celular;Custom4U;None;None
Película para Galaxy S4 de Ultra Resistência - Invisível de Alta Definição HD - Husky;Telefonia;Película;Samsung;None;None
Gradiente GC202x Prata - GSM;Telefonia;None;Gradiente;None;None
Capa Para Iphone 6 Híbrida Em Policarbonato  Tpu - Husky - Preto Com Transparente;Telefonia;Capa;Apple;None;None
Capa para Celular Proterora Galaxy S6 Policarbonato Clear View Dourada - Samsung;Telefonia;Capa;Samsung;None;None
Fone de Ouvido Bluetooth  HHB-700 -  Benq-Siemens;Telefonia;None;Sem Marca;None;None
Capa Ip6-4,7  Dourado - Devia - Chic;Telefonia;None;Sem Marca;None;None
Telefone s/ Fio DECT 6.0 c/ Identificador de Chamadas, Display e Teclado Iluminados, Bloqueio de Chamadas Indesejadas, Relógio e Função Alarme - KX-TG6513LBB Preto + 2 Ramais c/ Identificador de Chamadas, Display e Teclado Iluminados, Bloqueio de Chamadas Indesejadas, Relógio e Função Alarme - Panasonic;Telefonia;None;Dect;None;None
Capa com Bateria para IPhone 4/4S e Smartphone Apple PVC Branco I-Fans;Telefonia;Capa;Sem Marca;None;None
Filtro Modem ADSL RJ11f/RJ11m F1-t Telmax;Telefonia;Receptor;Sem Marca;None;None
Película Transparente Samsung Galaxy S3;Telefonia;Película;Samsung;None;None
Capa Personalizada Exclusiva Apple Iphone 5c - Ms41;Telefonia;Capa;Apple;None;None
Capa Para Iphone 55s - Colorways - Marca Case Mate;Telefonia;Capa;Apple;None;None
Capa para IPhone 5C Emborrachada Bandas;Telefonia;Capa;Apple;None;None
Capa para Galaxy S3 Mini / VE em Policarbonato Texturizado - Husky - Preto;Telefonia;Capa;Samsung;None;None
Capa Flip Cover S-View Samsung Galaxy S5 G900 G900f I9600 Branca;Telefonia;None;Samsung;None;None
Adesivo p/ Nokia 5310 - Olho Gordo - por Jaca - Iskin;Telefonia;None;Nokia;None;None
Rp 860 N - Mini Repetidor Celular 800mhz P/ Nextel Rp860n Aquário;Telefonia;Repetidor;Aquário;None;None
Nextel Motorola i475w Branco / Lilás. Câmera VGA e Memória Interna 16MB;Telefonia;None;Sem Marca;None;None
Capa para Nokia X / X+ / Dual em Silicone TPU Premium - Husky - Fumê;Telefonia;Capa;Nokia;None;None
Iphone 4S Preto 16GB - Apple;Telefonia;MP3;Apple;None;None
Celular Sony Ericsson W610 Orange Black c/ Câmera 2 MP - Sony Ericsson;Telefonia;None;Sony;None;None
TELEFONE CELULAR FIXO CA-42 - QUADRIBAND 850/900/1800/1900 MHZ + ANTENA 17DBI 900MHZ E CABO DE 15M -;Telefonia;None;Sem Marca;None;None
Capa Para Moto X 2014 (2ª Geração) Em Policarbonato Texturizado - Husky - Vermelho Texturizado;Telefonia;None;Sem Marca;None;None
Telefone s/ fio Digital 2,4 GHZ c/ Identificador de chamadas, Babá Eletrônica e Viva-Voz - DB 6000 - Prata - DigitalBras;Telefonia;None;Digital Bras;None;None
Capa Para Galaxy S3 S4 Com Porta Cartão Circo Reliza;Telefonia;Capa;Samsung;None;None
Bateria Telefone  Sem Fio 3,6v 600mah  Com 3 Aaa Rontek;Telefonia;None;Sem Marca;None;None
Capa De Tpu Para Samsung Galaxy S2 I9100  Película Preta;Telefonia;Capa;Samsung;None;None
Telefone c/ Fio c/ Identificador de Chamadas e Viva Voz - DB830 - DigitalBras;Telefonia;None;Digital Bras;None;None
iPhone 5 Apple Branco e Memória Interna 16GB - Desbloqueado Tim;Telefonia;None;Apple;None;None
Capa De Tpu Para Iphone 5c Modelo Apple  Película Preto;Telefonia;None;Apple;None;None
Nokia N78 c/ Wi-Fi, GPS, Câmera 3.2MP c/ zoom 20x e Flash , Filmadora, Mp3 Player, Rádio FM, Bluetooth Estéreo 2.0, Fone, Cabo de Dados USB e Cartão 2GB;Telefonia;None;Nokia;None;None
Capa Para G2 Lite  Dual Em Silicone Tpu Premium - Husky - Fumê;Telefonia;Capa;Premium;None;None
Capa para Galaxy Trend Lite / Duos em Policarbonato Ultra Transparente (Acrílico) - Husky;Telefonia;Capa;Samsung;None;None
Capa Para iPhone 5 Gear4 Pop;Telefonia;Capa;Gear4;None;None
Carregador Portátil Case Mix Power Bank Preto;Telefonia;Carregador;Case Mix;None;None
Carregador BlackBerry Veicular Micro USB Original;Telefonia;Carregador;BlackBerry;None;None
Telefone com Fio Gôndola Tom e Pulso 880/881/ 882/884- FORCE LINE;Telefonia;None;Force Line;None;None
Capa Impacto Duo Para Iphone 6 Intelimix Preta;Telefonia;None;Apple;None;None
Capa para iPhone 5 e 5S Cushi Plus Original Arco-Íris - id América;Telefonia;Capa;Apple;None;None
Cartão De Memória Sandisk Micro Sd 16gb  Adaptador;Telefonia;None;Sandisk;None;None
Capa para iPhone 5/5s Ferrari Couro Vermelho - iKase;Telefonia;Capa;Ikase ;None;None
Celular BenqSiemens MC60 GSM BRT Titanium Câmera Integrada e Viva Voz - Brasil Telecom;Telefonia;None;Sem Marca;None;None
Joystick Para Smartphone Mobi Joyphone Azul Mobijp Pcyes;Telefonia;Joystick;PCYES;None;None
Capa Protetora para Celular Xperia E-Dual Preta - Krusell;Telefonia;Capa;Sem Marca;None;None
Capa em acrílico/TPU para Galaxy Note - 2ton - Branco - Driftin;Telefonia;Capa;Driftin;None;None
Película De Vidro Samsung Galaxy S3;Telefonia;Película;Samsung;None;None
Película para Celular Samsung Galaxy S5 Fosca - Dreews;Telefonia;Película;Sem Marca;None;None
Capa Tpu Samsung Galaxy Win I8552 Dual Sim Dourada;Telefonia;Capa;Samsung;None;None
Capa Tpu Samsung Galaxy Core I8262 Com Suporte Rosa;Telefonia;Capa;Samsung;None;None
Smartphone Sony Xperia Pro Preto Android 2.3 3G/Wi Fi Câmera 8.1MP 3G  Wi Fi 8GB GPS;Telefonia;None;Sony;None;None
Tela Display Touch Screen Galaxy Note Gt-N7000 Branco;Telefonia;None;Touch;None;None
Capa Para Iphone 4 4s Ic303 Fortrek;Telefonia;Celular;Fortrek;None;None
Cabo De Dados E Carregador Estilo Corda Micro Usb 2 Metros Laranja;Telefonia;None;Sem Marca;None;None
Capa para Optimus L4 II / Dual em Policarbonato Texturizado - Husky - Vermelho;Telefonia;Capa;Optimus;None;None
Capa Para Iphone 44s Turma Simpson Com Película Protetora;Telefonia;Capa;Apple;None;None
Capa de Silicone Transparente para 9000 - Blackberry;Telefonia;Capa;BlackBerry;None;None
Capa Para Galaxy Alpha Em Silicone Tpu Premium - Husky - Transparente;Telefonia;None;Premium;None;None
Smartphone Nokia Lumia 800 - Azul - GSM. Tela Curva 3.7" AMOLED. Windows Phone 7.5. Processador 1.4GHz. 3G. Wi Fi. GPS. Câmera 8 MP com Dual-LED Flash e lente Carl Zeiss. Filma em HD. MP3 Player. Bluetooth. Memória interna de 16GB e grátis 25GB de armazenamento no Sky Drive;Telefonia;None;Nokia;None;None
Capa Personalizada Exclusiva Asus Zenfone 5 A501 - Rl10;Telefonia;Capa;Asus;None;None
Nokia 2600 - GSM;Telefonia;None;Nokia;None;None
Bateria Universal Mox Mo-u107 para Telefone sem Fio como Panasonic e Toshiba 300 Mah;Telefonia;Bateria;Universal;None;None
Capa De Tpu Para Samsung Galaxy Mega 6.3 I9200 I9208  Pelicula Transparente;Telefonia;None;Samsung;None;None
